ArrestSurrenderID,CaseMasterID,AccusedMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,District
2563,2940,4093,Surrender,2022-05-02,Kodagu
2564,2942,4096,Arrest,2024-09-11,Davanagere
2565,2943,4098,Arrest,2023-09-20,Bengaluru Rural
2566,2944,4099,Arrest,2026-05-11,Ballari
2567,2945,4100,Arrest,2026-12-30,Raichur
2568,2946,4101,Surrender,2025-01-13,Belagavi
2569,2947,4103,Arrest,2024-12-04,Shivamogga
2570,2948,4104,Surrender,2025-07-20,Tumakuru
2571,2949,4105,Arrest,2022-09-10,Hubballi-Dharwad
2572,2949,4106,Arrest,2022-09-22,Hubballi-Dharwad
2573,2950,4107,Arrest,2026-06-14,Udupi
2574,2951,4108,Arrest,2026-11-13,Bengaluru Rural
2575,2952,4109,Arrest,2022-04-21,Belagavi
2576,2953,4110,Arrest,2026-01-07,Kolar
2577,2954,4111,Arrest,2022-11-25,Belagavi
2578,2955,4114,Arrest,2024-07-18,Belagavi
2579,2958,4117,Surrender,2024-04-24,Chamarajanagar
2580,2958,4118,Arrest,2024-04-14,Chamarajanagar
2581,2959,4119,Arrest,2023-01-03,Bagalkot
2582,2961,4121,Arrest,2022-03-10,Bengaluru Rural
2583,2962,4122,Arrest,2022-06-26,Bengaluru Rural
2584,2962,4123,Surrender,2022-06-30,Bengaluru Rural
2585,2964,4126,Arrest,2025-02-06,Mysuru
2586,2965,4127,Arrest,2025-06-06,Davanagere
2587,2966,4129,Arrest,2026-08-23,Ballari
2588,2969,4133,Surrender,2022-08-20,Bidar
2589,2970,4134,Arrest,2022-08-13,Tumakuru
2590,2971,4135,Arrest,2022-07-03,Belagavi
2591,2975,4137,Arrest,2026-12-17,Koppal
2592,2976,4138,Arrest,2025-01-06,Bagalkot
2593,2976,4140,Surrender,2024-12-15,Bagalkot
2594,2977,4141,Arrest,2022-10-25,Udupi
2595,2980,4143,Arrest,2026-08-22,Ramanagara
2596,2980,4144,Surrender,2026-08-31,Ramanagara
2597,2980,4145,Arrest,2026-09-19,Ramanagara
2598,2984,4149,Arrest,2026-10-20,Bengaluru Rural
2599,2985,4150,Surrender,2023-06-17,Mangaluru (Dakshina Kannada)
2600,2986,4151,Arrest,2023-11-09,Belagavi
2601,2987,4152,Arrest,2024-01-08,Bengaluru Rural
2602,2988,4153,Surrender,2026-10-01,Raichur
2603,2990,4154,Surrender,2023-02-19,Bengaluru Rural
2604,2991,4155,Arrest,2026-07-27,Bengaluru City
2605,2992,4156,Arrest,2022-12-24,Tumakuru
2606,2993,4157,Arrest,2024-06-17,Ballari
2607,2993,4158,Arrest,2024-05-10,Ballari
2608,2993,4159,Arrest,2024-05-12,Ballari
2609,2995,4161,Surrender,2025-11-22,Udupi
2610,2996,4162,Arrest,2022-06-10,Belagavi
2611,2998,4164,Arrest,2022-01-25,Yadgir
2612,2999,4165,Arrest,2024-11-03,Belagavi
2613,3000,4166,Arrest,2025-05-25,Kolar
2614,3000,4167,Arrest,2025-06-13,Kolar
2615,3001,4168,Arrest,2026-05-09,Ramanagara
2616,3002,4169,Arrest,2025-07-01,Mysuru
2617,3002,4170,Surrender,2025-06-08,Mysuru
2618,3003,4171,Arrest,2025-03-16,Bagalkot
2619,3004,4174,Arrest,2023-03-16,Bengaluru Rural
2620,3005,4175,Arrest,2025-02-21,Davanagere
2621,3007,4177,Surrender,2026-09-25,Tumakuru
2622,3008,4180,Arrest,2025-07-22,Chamarajanagar
2623,3009,4182,Arrest,2026-02-28,Haveri
2624,3010,4183,Arrest,2025-12-20,Hubballi-Dharwad
2625,3012,4185,Surrender,2025-09-02,Yadgir
2626,3014,4187,Arrest,2023-04-25,Haveri
2627,3014,4188,Arrest,2023-04-06,Haveri
2628,3016,4189,Arrest,2024-06-01,Ballari
2629,3017,4191,Surrender,2025-07-17,Mandya
2630,3017,4192,Arrest,2025-07-12,Mandya
2631,3018,4193,Arrest,2026-02-14,Bengaluru Rural
2632,3018,4194,Arrest,2026-01-25,Bengaluru Rural
2633,3019,4195,Arrest,2022-04-14,Chikkamagaluru
2634,3021,4197,Surrender,2026-09-11,Bengaluru Rural
2635,3022,4198,Arrest,2025-10-18,Mangaluru (Dakshina Kannada)
2636,3025,4202,Arrest,2026-04-21,Ramanagara
2637,3025,4203,Arrest,2026-04-26,Ramanagara
2638,3026,4205,Arrest,2026-03-18,Mysuru
2639,3028,4210,Arrest,2026-05-03,Mangaluru (Dakshina Kannada)
2640,3029,4211,Arrest,2026-12-28,Kodagu
2641,3030,4212,Arrest,2025-04-07,Mysuru
2642,3031,4214,Arrest,2026-04-25,Chamarajanagar
2643,3032,4217,Arrest,2022-01-16,Mysuru
2644,3036,4221,Arrest,2025-10-06,Raichur
2645,3037,4222,Arrest,2026-12-14,Ramanagara
2646,3037,4223,Arrest,2026-12-04,Ramanagara
2647,3037,4224,Arrest,2026-12-28,Ramanagara
2648,3038,4225,Arrest,2024-09-30,Bengaluru City
2649,3040,4227,Arrest,2023-01-10,Davanagere
2650,3043,4231,Arrest,2026-07-10,Vijayapura
2651,3043,4232,Arrest,2026-07-15,Vijayapura
2652,3043,4233,Surrender,2026-07-19,Vijayapura
2653,3044,4234,Arrest,2026-02-18,Kolar
2654,3045,4235,Arrest,2026-12-23,Hubballi-Dharwad
2655,3045,4236,Arrest,2027-01-24,Hubballi-Dharwad
2656,3049,4240,Arrest,2023-06-25,Koppal
2657,3051,4242,Arrest,2025-05-20,Bengaluru Rural
2658,3052,4244,Arrest,2024-01-13,Mangaluru (Dakshina Kannada)
2659,3053,4245,Surrender,2025-05-07,Ramanagara
2660,3054,4246,Arrest,2023-12-26,Chikkaballapur
2661,3056,4247,Arrest,2023-09-15,Kalaburagi
2662,3056,4248,Arrest,2023-08-18,Kalaburagi
2663,3059,4251,Surrender,2025-12-21,Davanagere
2664,3059,4253,Surrender,2026-01-01,Davanagere
2665,3060,4255,Arrest,2025-01-21,Bengaluru Rural
2666,3062,4258,Arrest,2025-07-08,Shivamogga
2667,3064,4260,Surrender,2026-01-22,Bidar
2668,3064,4261,Arrest,2026-01-02,Bidar
2669,3064,4262,Arrest,2026-01-17,Bidar
2670,3065,4264,Surrender,2024-08-07,Mangaluru (Dakshina Kannada)
2671,3065,4265,Arrest,2024-07-23,Mangaluru (Dakshina Kannada)
2672,3066,4266,Arrest,2025-07-29,Belagavi
2673,3067,4267,Arrest,2023-02-17,Mangaluru (Dakshina Kannada)
2674,3068,4268,Arrest,2026-07-10,Hubballi-Dharwad
2675,3069,4269,Arrest,2025-06-22,Mysuru
2676,3069,4270,Arrest,2025-06-26,Mysuru
2677,3069,4271,Arrest,2025-06-07,Mysuru
2678,3070,4272,Surrender,2023-03-08,Chamarajanagar
2679,3070,4273,Surrender,2023-03-25,Chamarajanagar
2680,3071,4274,Surrender,2022-06-06,Tumakuru
2681,3072,4275,Surrender,2023-05-11,Kodagu
2682,3074,4277,Arrest,2022-10-12,Vijayapura
2683,3074,4278,Arrest,2022-10-25,Vijayapura
2684,3076,4280,Arrest,2026-12-21,Kodagu
2685,3078,4282,Arrest,2026-10-03,Belagavi
2686,3079,4284,Arrest,2023-06-08,Belagavi
2687,3084,4289,Arrest,2022-04-15,Vijayapura
2688,3086,4291,Arrest,2026-01-05,Yadgir
2689,3086,4292,Surrender,2026-01-17,Yadgir
2690,3088,4293,Arrest,2024-08-02,Bidar
2691,3090,4294,Surrender,2025-11-15,Bengaluru Rural
2692,3090,4295,Arrest,2025-11-24,Bengaluru Rural
2693,3091,4296,Arrest,2023-08-05,Chamarajanagar
2694,3092,4297,Arrest,2026-01-23,Haveri
2695,3093,4298,Arrest,2025-08-07,Bengaluru City
2696,3097,4302,Arrest,2026-09-25,Bengaluru City
2697,3099,4303,Arrest,2025-05-26,Yadgir
2698,3101,4306,Arrest,2025-09-11,Chamarajanagar
2699,3102,4307,Surrender,2026-06-26,Hassan
2700,3102,4308,Surrender,2026-06-03,Hassan
2701,3103,4310,Arrest,2022-05-06,Kolar
2702,3105,4312,Surrender,2026-08-18,Hassan
2703,3107,4315,Arrest,2023-01-16,Tumakuru
2704,3108,4316,Arrest,2022-05-03,Haveri
2705,3109,4317,Arrest,2026-10-25,Mysuru
2706,3111,4320,Arrest,2022-09-08,Yadgir
2707,3112,4321,Arrest,2026-02-18,Chitradurga
2708,3113,4322,Arrest,2025-02-19,Bengaluru Rural
2709,3114,4323,Arrest,2026-10-23,Koppal
2710,3116,4325,Arrest,2022-08-06,Kodagu
2711,3118,4327,Arrest,2025-07-16,Belagavi
2712,3119,4328,Arrest,2023-10-25,Belagavi
2713,3121,4330,Surrender,2024-12-17,Mangaluru (Dakshina Kannada)
2714,3123,4333,Arrest,2024-05-13,Raichur
2715,3125,4335,Surrender,2023-07-12,Ballari
2716,3126,4336,Arrest,2025-06-22,Bengaluru Rural
2717,3129,4341,Arrest,2025-02-14,Tumakuru
2718,3130,4342,Surrender,2026-04-18,Belagavi
2719,3130,4343,Arrest,2026-03-26,Belagavi
2720,3131,4344,Arrest,2026-02-02,Belagavi
2721,3133,4346,Arrest,2023-03-06,Chitradurga
2722,3133,4348,Arrest,2023-03-16,Chitradurga
2723,3134,4349,Arrest,2025-05-19,Haveri
2724,3135,4350,Surrender,2025-07-02,Bengaluru City
2725,3137,4352,Arrest,2026-11-19,Mysuru
2726,3137,4353,Arrest,2026-11-21,Mysuru
2727,3138,4355,Arrest,2023-03-27,Chamarajanagar
2728,3139,4356,Arrest,2026-01-18,Hassan
2729,3140,4357,Arrest,2025-04-05,Tumakuru
2730,3142,4359,Arrest,2023-11-18,Tumakuru
2731,3142,4360,Arrest,2023-10-28,Tumakuru
2732,3144,4362,Arrest,2023-03-27,Mangaluru (Dakshina Kannada)
2733,3145,4363,Arrest,2026-07-04,Ballari
2734,3145,4364,Arrest,2026-06-27,Ballari
2735,3146,4365,Arrest,2025-12-05,Belagavi
2736,3147,4366,Arrest,2027-02-01,Bagalkot
2737,3149,4367,Arrest,2024-01-07,Ballari
2738,3150,4368,Arrest,2025-05-24,Kolar
2739,3150,4369,Arrest,2025-05-06,Kolar
2740,3151,4371,Arrest,2024-09-26,Chamarajanagar
2741,3154,4375,Arrest,2022-08-19,Belagavi
2742,3154,4376,Arrest,2022-08-23,Belagavi
2743,3155,4378,Arrest,2025-06-17,Ballari
2744,3155,4379,Arrest,2025-07-03,Ballari
2745,3155,4380,Arrest,2025-05-29,Ballari
2746,3156,4381,Arrest,2025-04-05,Raichur
2747,3157,4384,Arrest,2023-05-03,Belagavi
2748,3160,4388,Arrest,2024-10-27,Tumakuru
2749,3161,4389,Arrest,2025-02-09,Bengaluru Rural
2750,3161,4391,Arrest,2025-03-02,Bengaluru Rural
2751,3162,4392,Arrest,2026-10-07,Ballari
2752,3164,4394,Arrest,2025-09-07,Chamarajanagar
2753,3164,4395,Arrest,2025-09-06,Chamarajanagar
2754,3165,4396,Arrest,2023-05-26,Bengaluru City
2755,3166,4397,Arrest,2026-09-05,Bagalkot
2756,3167,4398,Arrest,2022-05-17,Mandya
2757,3168,4399,Arrest,2025-01-26,Kodagu
2758,3169,4400,Surrender,2025-05-03,Bengaluru City
2759,3170,4401,Arrest,2024-12-04,Bengaluru Rural
2760,3171,4402,Arrest,2024-11-13,Chamarajanagar
2761,3175,4406,Arrest,2026-08-02,Kodagu
2762,3178,4411,Arrest,2022-07-30,Chamarajanagar
2763,3180,4414,Arrest,2023-09-23,Chamarajanagar
2764,3181,4415,Arrest,2024-08-05,Mangaluru (Dakshina Kannada)
2765,3183,4416,Arrest,2026-07-14,Ramanagara
2766,3183,4417,Surrender,2026-06-16,Ramanagara
2767,3185,4418,Arrest,2026-11-10,Koppal
2768,3185,4419,Surrender,2026-10-17,Koppal
2769,3186,4420,Arrest,2025-04-04,Tumakuru
2770,3187,4422,Arrest,2025-07-25,Koppal
2771,3188,4423,Arrest,2026-07-22,Bagalkot
2772,3190,4427,Arrest,2024-07-31,Belagavi
2773,3192,4430,Arrest,2025-01-15,Belagavi
2774,3193,4431,Arrest,2024-10-12,Tumakuru
2775,3194,4432,Arrest,2024-07-26,Belagavi
2776,3196,4433,Arrest,2023-10-09,Bengaluru Rural
2777,3197,4434,Arrest,2022-03-09,Belagavi
2778,3198,4436,Arrest,2024-09-16,Ramanagara
2779,3199,4437,Arrest,2023-09-22,Kodagu
2780,3200,4438,Arrest,2023-10-26,Bengaluru City
2781,3204,4445,Arrest,2024-10-17,Bengaluru City
2782,3205,4447,Surrender,2024-04-21,Koppal
2783,3205,4448,Arrest,2024-05-24,Koppal
2784,3206,4449,Arrest,2025-09-06,Mangaluru (Dakshina Kannada)
2785,3207,4450,Arrest,2025-09-19,Yadgir
2786,3208,4452,Arrest,2022-02-16,Kalaburagi
2787,3209,4453,Surrender,2025-06-19,Bengaluru City
2788,3209,4454,Arrest,2025-06-12,Bengaluru City
2789,3211,4455,Arrest,2024-08-08,Chikkaballapur
2790,3213,4459,Arrest,2024-04-27,Kalaburagi
2791,3214,4460,Arrest,2025-11-18,Hassan
2792,3215,4463,Arrest,2023-11-04,Ramanagara
2793,3220,4467,Arrest,2025-12-04,Ramanagara
2794,3222,4469,Arrest,2026-02-17,Hassan
2795,3223,4471,Arrest,2024-11-22,Hassan
2796,3225,4474,Surrender,2025-07-31,Shivamogga
2797,3225,4475,Arrest,2025-07-09,Shivamogga
2798,3227,4477,Arrest,2025-02-13,Davanagere
2799,3229,4479,Arrest,2026-10-25,Bengaluru Rural
2800,3230,4480,Arrest,2024-03-10,Belagavi
2801,3232,4481,Arrest,2024-01-20,Mysuru
2802,3233,4482,Surrender,2023-08-24,Tumakuru
2803,3234,4484,Arrest,2026-02-13,Kodagu
2804,3234,4485,Surrender,2026-03-24,Kodagu
2805,3239,4490,Arrest,2024-08-06,Tumakuru
2806,3241,4492,Arrest,2026-05-18,Vijayapura
2807,3243,4493,Arrest,2023-11-23,Chamarajanagar
2808,3244,4495,Arrest,2026-09-03,Tumakuru
2809,3245,4496,Arrest,2025-03-20,Kodagu
2810,3245,4497,Arrest,2025-03-25,Kodagu
2811,3247,4500,Arrest,2026-08-26,Bagalkot
2812,3247,4501,Arrest,2026-09-05,Bagalkot
2813,3249,4502,Arrest,2025-04-13,Bengaluru Rural
2814,3252,4504,Arrest,2025-10-09,Chikkamagaluru
2815,3254,4505,Arrest,2022-05-04,Bengaluru City
2816,3254,4507,Arrest,2022-04-22,Bengaluru City
2817,3255,4509,Arrest,2022-08-29,Mangaluru (Dakshina Kannada)
2818,3256,4510,Surrender,2026-05-11,Vijayapura
2819,3256,4512,Arrest,2026-05-16,Vijayapura
2820,3257,4513,Surrender,2023-01-03,Udupi
2821,3258,4514,Arrest,2024-07-04,Ramanagara
2822,3259,4516,Surrender,2025-06-04,Kalaburagi
2823,3259,4517,Arrest,2025-05-29,Kalaburagi
2824,3260,4518,Surrender,2025-07-31,Tumakuru
2825,3261,4520,Arrest,2025-03-01,Udupi
2826,3262,4521,Arrest,2023-07-29,Udupi
2827,3262,4522,Arrest,2023-07-14,Udupi
2828,3263,4524,Arrest,2026-10-24,Tumakuru
2829,3264,4526,Arrest,2025-12-15,Udupi
2830,3265,4528,Arrest,2024-03-20,Hassan
2831,3266,4530,Arrest,2023-10-21,Chikkamagaluru
2832,3266,4531,Arrest,2023-11-05,Chikkamagaluru
2833,3267,4532,Arrest,2026-09-01,Shivamogga
2834,3267,4533,Arrest,2026-09-29,Shivamogga
2835,3269,4535,Arrest,2023-10-24,Raichur
2836,3270,4536,Arrest,2023-10-16,Bengaluru Rural
2837,3271,4537,Arrest,2023-04-19,Bengaluru City
2838,3271,4538,Arrest,2023-04-08,Bengaluru City
2839,3272,4540,Surrender,2024-01-20,Bidar
2840,3275,4543,Arrest,2022-09-30,Koppal
2841,3275,4544,Arrest,2022-09-21,Koppal
2842,3276,4545,Arrest,2023-07-24,Shivamogga
2843,3277,4547,Arrest,2026-12-22,Bengaluru Rural
2844,3279,4550,Arrest,2023-09-18,Bengaluru City
2845,3279,4551,Arrest,2023-09-17,Bengaluru City
2846,3279,4552,Arrest,2023-10-27,Bengaluru City
2847,3280,4553,Surrender,2024-01-24,Vijayapura
2848,3281,4554,Arrest,2026-12-28,Belagavi
2849,3281,4555,Arrest,2027-02-02,Belagavi
2850,3282,4557,Surrender,2022-12-05,Hubballi-Dharwad
2851,3283,4558,Arrest,2027-02-04,Bengaluru Rural
2852,3284,4559,Arrest,2025-09-22,Koppal
2853,3285,4560,Arrest,2022-06-19,Davanagere
2854,3286,4561,Arrest,2025-05-12,Mangaluru (Dakshina Kannada)
2855,3287,4562,Arrest,2024-11-14,Tumakuru
2856,3289,4564,Arrest,2024-10-16,Hassan
2857,3289,4565,Arrest,2024-10-20,Hassan
2858,3291,4568,Arrest,2024-04-25,Kalaburagi
2859,3293,4569,Arrest,2026-11-22,Bengaluru Rural
2860,3293,4570,Arrest,2026-10-26,Bengaluru Rural
2861,3294,4571,Arrest,2025-08-20,Bengaluru Rural
2862,3294,4572,Arrest,2025-08-06,Bengaluru Rural
2863,3296,4574,Arrest,2023-01-04,Ballari
2864,3298,4575,Surrender,2022-10-27,Chamarajanagar
2865,3298,4577,Arrest,2022-10-31,Chamarajanagar
2866,3299,4578,Arrest,2026-09-27,Belagavi
2867,3300,4579,Arrest,2022-10-11,Haveri
2868,3301,4580,Arrest,2025-11-26,Mysuru
2869,3302,4581,Arrest,2023-03-24,Tumakuru
2870,3303,4582,Surrender,2023-02-15,Mangaluru (Dakshina Kannada)
2871,3305,4583,Arrest,2026-10-21,Bengaluru Rural
2872,3309,4588,Arrest,2024-07-07,Yadgir
2873,3310,4589,Arrest,2023-02-10,Mandya
2874,3310,4590,Arrest,2023-02-03,Mandya
2875,3312,4592,Arrest,2024-03-09,Bidar
2876,3312,4593,Arrest,2024-04-04,Bidar
2877,3313,4594,Arrest,2026-12-03,Ramanagara
2878,3314,4595,Surrender,2023-02-18,Belagavi
2879,3315,4596,Arrest,2023-03-15,Hassan
2880,3315,4597,Arrest,2023-04-07,Hassan
2881,3317,4599,Arrest,2025-08-21,Davanagere
2882,3318,4600,Arrest,2025-01-08,Udupi
2883,3319,4601,Arrest,2024-10-31,Davanagere
2884,3320,4602,Arrest,2025-07-23,Chikkamagaluru
2885,3320,4603,Arrest,2025-07-04,Chikkamagaluru
2886,3321,4604,Arrest,2026-08-27,Koppal
2887,3323,4606,Surrender,2024-06-01,Koppal
2888,3330,4613,Arrest,2025-12-31,Tumakuru
2889,3333,4616,Arrest,2024-04-16,Hassan
2890,3334,4618,Arrest,2022-05-25,Mysuru
2891,3335,4619,Arrest,2022-12-24,Mangaluru (Dakshina Kannada)
2892,3337,4622,Arrest,2026-08-21,Ramanagara
2893,3339,4623,Arrest,2025-09-06,Bengaluru Rural
2894,3339,4624,Surrender,2025-09-05,Bengaluru Rural
2895,3339,4625,Arrest,2025-09-25,Bengaluru Rural
2896,3341,4628,Surrender,2026-01-06,Koppal
2897,3344,4632,Arrest,2024-06-24,Udupi
2898,3346,4634,Arrest,2023-04-25,Gadag
2899,3348,4637,Arrest,2026-08-10,Bidar
2900,3350,4640,Arrest,2022-07-21,Hassan
2901,3351,4641,Arrest,2026-04-02,Bengaluru Rural
2902,3351,4643,Arrest,2026-03-10,Bengaluru Rural
2903,3352,4644,Arrest,2026-03-12,Mandya
2904,3353,4645,Arrest,2024-12-17,Kolar
2905,3353,4646,Arrest,2025-01-02,Kolar
2906,3356,4649,Arrest,2025-09-04,Chamarajanagar
2907,3357,4650,Surrender,2023-02-13,Bengaluru Rural
2908,3358,4651,Arrest,2026-01-19,Hubballi-Dharwad
2909,3359,4652,Arrest,2023-07-14,Mangaluru (Dakshina Kannada)
2910,3359,4653,Arrest,2023-06-23,Mangaluru (Dakshina Kannada)
2911,3361,4655,Arrest,2023-07-14,Raichur
2912,3364,4659,Arrest,2023-08-09,Bengaluru City
2913,3365,4660,Arrest,2026-03-13,Ramanagara
2914,3365,4661,Arrest,2026-04-08,Ramanagara
2915,3367,4663,Arrest,2022-04-30,Raichur
2916,3367,4664,Arrest,2022-05-05,Raichur
2917,3368,4666,Arrest,2025-12-03,Kolar
2918,3368,4667,Arrest,2025-11-30,Kolar
2919,3369,4668,Arrest,2022-02-26,Tumakuru
2920,3371,4673,Arrest,2023-09-07,Davanagere
2921,3372,4674,Arrest,2022-12-10,Ramanagara
2922,3372,4676,Arrest,2022-12-15,Ramanagara
2923,3375,4679,Arrest,2023-02-07,Koppal
2924,3375,4680,Arrest,2023-03-11,Koppal
2925,3376,4681,Arrest,2023-10-05,Kodagu
2926,3377,4682,Arrest,2022-05-04,Yadgir
2927,3379,4684,Arrest,2027-01-30,Bengaluru Rural
2928,3380,4685,Arrest,2023-02-13,Hubballi-Dharwad
2929,3381,4686,Arrest,2022-11-15,Kalaburagi
2930,3382,4687,Arrest,2026-08-13,Ballari
2931,3382,4688,Arrest,2026-08-30,Ballari
2932,3382,4689,Surrender,2026-08-28,Ballari
2933,3383,4690,Arrest,2025-12-06,Belagavi
2934,3384,4691,Surrender,2022-06-26,Yadgir
2935,3384,4693,Arrest,2022-07-18,Yadgir
2936,3388,4696,Arrest,2023-02-24,Bengaluru Rural
2937,3389,4697,Arrest,2025-09-12,Bengaluru Rural
2938,3389,4698,Surrender,2025-09-19,Bengaluru Rural
2939,3392,4702,Arrest,2022-08-02,Ballari
2940,3392,4703,Arrest,2022-08-05,Ballari
2941,3393,4704,Arrest,2024-06-03,Hubballi-Dharwad
2942,3393,4705,Arrest,2024-06-19,Hubballi-Dharwad
2943,3395,4707,Arrest,2024-04-26,Mandya
2944,3397,4709,Arrest,2025-12-02,Chikkamagaluru
2945,3398,4711,Arrest,2026-04-10,Udupi
2946,3399,4712,Arrest,2026-07-18,Bidar
2947,3407,4719,Surrender,2023-08-09,Davanagere
2948,3407,4720,Arrest,2023-08-09,Davanagere
2949,3408,4721,Surrender,2022-01-26,Raichur
2950,3409,4722,Arrest,2025-08-10,Ballari
2951,3411,4724,Arrest,2025-07-04,Hubballi-Dharwad
2952,3411,4725,Arrest,2025-07-14,Hubballi-Dharwad
2953,3412,4726,Surrender,2023-01-28,Hassan
2954,3414,4727,Arrest,2025-02-02,Ballari
2955,3414,4728,Arrest,2025-01-26,Ballari
2956,3415,4730,Arrest,2026-12-25,Belagavi
2957,3416,4731,Arrest,2025-10-19,Hassan
2958,3418,4733,Arrest,2024-02-17,Kodagu
2959,3420,4736,Surrender,2022-11-19,Bidar
2960,3421,4738,Arrest,2023-04-01,Belagavi
2961,3421,4739,Arrest,2023-03-25,Belagavi
2962,3422,4740,Surrender,2024-07-02,Davanagere
2963,3423,4742,Arrest,2022-08-09,Tumakuru
2964,3424,4744,Arrest,2024-05-17,Udupi
2965,3427,4747,Surrender,2024-08-13,Bagalkot
2966,3430,4749,Arrest,2023-03-26,Mysuru
2967,3431,4750,Arrest,2025-06-17,Chamarajanagar
2968,3432,4751,Arrest,2022-03-08,Ballari
2969,3435,4754,Arrest,2026-02-23,Davanagere
2970,3436,4756,Arrest,2024-05-24,Tumakuru
2971,3439,4760,Arrest,2023-09-01,Bidar
2972,3440,4762,Arrest,2022-11-15,Bengaluru Rural
2973,3441,4763,Arrest,2024-09-18,Raichur
2974,3442,4764,Arrest,2024-06-05,Bengaluru City
2975,3442,4765,Arrest,2024-05-25,Bengaluru City
2976,3443,4766,Arrest,2025-11-11,Hassan
2977,3444,4768,Surrender,2024-11-25,Ballari
2978,3445,4770,Surrender,2026-06-09,Shivamogga
2979,3446,4771,Arrest,2024-07-31,Belagavi
2980,3446,4772,Arrest,2024-07-14,Belagavi
2981,3446,4773,Arrest,2024-07-23,Belagavi
2982,3448,4774,Arrest,2026-12-15,Raichur
2983,3449,4775,Surrender,2024-08-30,Bengaluru Rural
2984,3454,4780,Surrender,2024-08-25,Kodagu
2985,3454,4781,Surrender,2024-08-04,Kodagu
2986,3455,4782,Arrest,2026-10-10,Belagavi
2987,3456,4783,Arrest,2026-10-19,Bengaluru City
2988,3457,4784,Surrender,2023-08-26,Bengaluru Rural
2989,3459,4786,Arrest,2025-06-04,Bidar
2990,3460,4787,Arrest,2023-07-26,Mangaluru (Dakshina Kannada)
2991,3462,4791,Surrender,2023-03-19,Bengaluru Rural
2992,3462,4792,Arrest,2023-03-04,Bengaluru Rural
2993,3463,4793,Surrender,2023-04-12,Ballari
2994,3464,4795,Arrest,2024-03-27,Hassan
2995,3466,4798,Arrest,2022-02-20,Bengaluru Rural
2996,3467,4800,Arrest,2025-09-15,Mangaluru (Dakshina Kannada)
2997,3469,4803,Arrest,2022-05-14,Hubballi-Dharwad
2998,3471,4805,Surrender,2022-09-07,Ballari
2999,3473,4807,Arrest,2023-03-05,Mysuru
3000,3473,4808,Surrender,2023-02-22,Mysuru
3001,3475,4809,Arrest,2022-01-05,Ballari
3002,3476,4811,Arrest,2026-07-25,Tumakuru
3003,3477,4812,Arrest,2025-11-14,Belagavi
3004,3478,4813,Arrest,2023-07-14,Mangaluru (Dakshina Kannada)
3005,3479,4814,Surrender,2022-11-06,Udupi
3006,3479,4816,Surrender,2022-10-19,Udupi
3007,3480,4818,Arrest,2024-10-21,Belagavi
3008,3482,4821,Surrender,2026-04-02,Davanagere
3009,3482,4822,Surrender,2026-03-26,Davanagere
3010,3483,4823,Arrest,2023-02-10,Mangaluru (Dakshina Kannada)
3011,3487,4825,Arrest,2022-03-14,Ramanagara
3012,3487,4826,Arrest,2022-02-18,Ramanagara
3013,3488,4827,Arrest,2023-03-14,Bengaluru City
3014,3490,4828,Arrest,2024-10-08,Mandya
3015,3490,4829,Arrest,2024-10-06,Mandya
3016,3491,4830,Arrest,2024-10-12,Bagalkot
3017,3492,4831,Arrest,2026-09-24,Koppal
3018,3494,4832,Arrest,2026-08-05,Udupi
3019,3494,4833,Surrender,2026-08-20,Udupi
3020,3494,4834,Arrest,2026-08-13,Udupi
3021,3496,4835,Surrender,2023-09-20,Belagavi
3022,3498,4837,Arrest,2026-08-23,Bengaluru City
3023,3501,4841,Arrest,2026-03-03,Mandya
3024,3502,4842,Arrest,2025-10-12,Tumakuru
3025,3502,4843,Arrest,2025-10-06,Tumakuru
3026,3503,4844,Arrest,2025-01-10,Bengaluru Rural
3027,3503,4845,Arrest,2025-01-27,Bengaluru Rural
3028,3504,4846,Arrest,2023-10-02,Belagavi
3029,3507,4848,Surrender,2022-12-02,Davanagere
3030,3508,4849,Arrest,2026-05-31,Hubballi-Dharwad
3031,3509,4850,Arrest,2025-12-01,Mangaluru (Dakshina Kannada)
3032,3509,4851,Surrender,2025-12-20,Mangaluru (Dakshina Kannada)
3033,3510,4852,Surrender,2026-11-21,Chamarajanagar
3034,3511,4854,Arrest,2026-08-04,Hubballi-Dharwad
3035,3512,4855,Surrender,2026-08-10,Chamarajanagar
3036,3513,4856,Arrest,2025-02-02,Mysuru
3037,3514,4857,Arrest,2023-12-30,Mangaluru (Dakshina Kannada)
3038,3516,4859,Arrest,2025-01-16,Bengaluru City
3039,3517,4860,Surrender,2022-11-20,Bidar
3040,3518,4862,Surrender,2024-02-12,Belagavi
3041,3519,4865,Arrest,2024-05-28,Kodagu
3042,3520,4866,Arrest,2024-11-27,Bengaluru Rural
3043,3521,4867,Arrest,2022-04-09,Tumakuru
3044,3522,4869,Arrest,2022-03-23,Chamarajanagar
3045,3524,4872,Arrest,2022-07-02,Bengaluru Rural
3046,3527,4877,Arrest,2025-10-12,Udupi
3047,3528,4878,Arrest,2024-02-18,Bengaluru City
3048,3529,4879,Arrest,2022-09-29,Mysuru
3049,3530,4880,Arrest,2023-08-10,Bengaluru City
3050,3530,4882,Arrest,2023-08-08,Bengaluru City
3051,3531,4883,Arrest,2024-07-02,Bengaluru City
