ArrestSurrenderID,CaseMasterID,AccusedMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,District
2630,3007,4167,Arrest,2022-09-15,Mangaluru (Dakshina Kannada)
2631,3007,4168,Arrest,2022-09-12,Mangaluru (Dakshina Kannada)
2632,3009,4170,Arrest,2026-09-27,Davanagere
2633,3011,4172,Surrender,2025-09-26,Belagavi
2634,3011,4173,Arrest,2025-09-20,Belagavi
2635,3012,4174,Arrest,2022-04-15,Mysuru
2636,3013,4175,Arrest,2023-01-18,Chamarajanagar
2637,3013,4176,Surrender,2022-12-14,Chamarajanagar
2638,3021,4178,Arrest,2025-04-12,Bengaluru City
2639,3023,4179,Arrest,2024-03-17,Udupi
2640,3023,4180,Arrest,2024-02-27,Udupi
2641,3023,4181,Surrender,2024-03-15,Udupi
2642,3024,4182,Arrest,2022-08-22,Hassan
2643,3024,4183,Arrest,2022-09-02,Hassan
2644,3025,4185,Arrest,2022-04-13,Belagavi
2645,3025,4186,Arrest,2022-03-19,Belagavi
2646,3025,4187,Arrest,2022-04-20,Belagavi
2647,3028,4191,Arrest,2025-12-10,Raichur
2648,3029,4192,Arrest,2023-12-05,Belagavi
2649,3029,4193,Arrest,2023-11-26,Belagavi
2650,3030,4194,Arrest,2023-04-20,Bidar
2651,3032,4196,Arrest,2023-05-01,Mysuru
2652,3033,4198,Arrest,2025-06-07,Bengaluru Rural
2653,3034,4201,Arrest,2026-10-18,Haveri
2654,3039,4206,Arrest,2023-06-03,Belagavi
2655,3040,4208,Surrender,2026-01-24,Bengaluru City
2656,3041,4210,Arrest,2026-05-15,Bengaluru City
2657,3042,4213,Arrest,2024-11-11,Chikkamagaluru
2658,3043,4214,Arrest,2024-02-04,Ramanagara
2659,3043,4215,Surrender,2024-02-12,Ramanagara
2660,3045,4218,Surrender,2025-10-25,Mangaluru (Dakshina Kannada)
2661,3049,4223,Arrest,2023-07-26,Belagavi
2662,3049,4224,Arrest,2023-08-04,Belagavi
2663,3050,4225,Arrest,2025-09-21,Uttara Kannada
2664,3051,4226,Arrest,2022-10-30,Bengaluru Rural
2665,3051,4227,Arrest,2022-10-12,Bengaluru Rural
2666,3052,4228,Arrest,2022-09-15,Bengaluru City
2667,3053,4230,Arrest,2022-03-05,Yadgir
2668,3054,4231,Arrest,2025-09-09,Davanagere
2669,3056,4233,Surrender,2027-01-22,Raichur
2670,3057,4234,Arrest,2026-11-20,Chamarajanagar
2671,3059,4239,Arrest,2024-03-09,Koppal
2672,3059,4241,Arrest,2024-03-10,Koppal
2673,3060,4242,Arrest,2022-12-02,Bengaluru Rural
2674,3061,4243,Arrest,2022-07-01,Bengaluru Rural
2675,3061,4244,Arrest,2022-07-02,Bengaluru Rural
2676,3062,4245,Arrest,2026-08-29,Bengaluru City
2677,3062,4246,Arrest,2026-09-20,Bengaluru City
2678,3063,4247,Arrest,2025-10-01,Mysuru
2679,3065,4250,Arrest,2023-09-12,Haveri
2680,3066,4251,Arrest,2022-03-17,Chikkamagaluru
2681,3067,4252,Arrest,2024-08-25,Bengaluru Rural
2682,3068,4254,Arrest,2025-12-14,Bengaluru Rural
2683,3069,4255,Arrest,2024-08-16,Ballari
2684,3070,4256,Arrest,2022-06-17,Belagavi
2685,3074,4258,Arrest,2026-08-13,Koppal
2686,3075,4259,Arrest,2024-12-15,Bagalkot
2687,3076,4263,Arrest,2026-03-27,Vijayapura
2688,3077,4264,Arrest,2024-09-01,Yadgir
2689,3078,4265,Surrender,2026-03-09,Belagavi
2690,3078,4266,Arrest,2026-03-03,Belagavi
2691,3078,4267,Surrender,2026-03-28,Belagavi
2692,3079,4268,Arrest,2023-12-28,Mangaluru (Dakshina Kannada)
2693,3080,4269,Surrender,2023-10-06,Kodagu
2694,3081,4271,Arrest,2024-05-05,Yadgir
2695,3082,4272,Arrest,2024-05-22,Chamarajanagar
2696,3082,4273,Arrest,2024-05-18,Chamarajanagar
2697,3083,4274,Arrest,2022-08-12,Belagavi
2698,3083,4276,Surrender,2022-09-12,Belagavi
2699,3084,4277,Arrest,2026-04-25,Mysuru
2700,3085,4278,Arrest,2024-01-19,Bengaluru Rural
2701,3086,4279,Arrest,2026-08-08,Raichur
2702,3088,4280,Surrender,2023-02-22,Bengaluru Rural
2703,3089,4281,Arrest,2022-04-02,Davanagere
2704,3091,4283,Surrender,2024-12-27,Belagavi
2705,3093,4284,Arrest,2022-10-30,Bengaluru Rural
2706,3094,4285,Arrest,2025-11-09,Ramanagara
2707,3095,4286,Arrest,2024-09-20,Ramanagara
2708,3095,4287,Arrest,2024-08-23,Ramanagara
2709,3096,4288,Arrest,2025-04-08,Hassan
2710,3096,4289,Surrender,2025-04-01,Hassan
2711,3098,4290,Arrest,2025-10-19,Belagavi
2712,3099,4293,Arrest,2023-07-11,Kodagu
2713,3101,4295,Arrest,2025-06-03,Bengaluru Rural
2714,3101,4296,Arrest,2025-06-17,Bengaluru Rural
2715,3103,4300,Surrender,2026-05-02,Hubballi-Dharwad
2716,3104,4301,Arrest,2026-03-11,Bidar
2717,3106,4303,Arrest,2026-03-20,Mysuru
2718,3110,4307,Arrest,2023-07-31,Mandya
2719,3111,4308,Surrender,2024-12-19,Kodagu
2720,3111,4309,Arrest,2024-11-30,Kodagu
2721,3112,4310,Arrest,2025-09-21,Yadgir
2722,3113,4311,Arrest,2023-12-20,Kolar
2723,3113,4312,Surrender,2024-02-02,Kolar
2724,3114,4314,Arrest,2024-04-03,Tumakuru
2725,3114,4315,Arrest,2024-04-14,Tumakuru
2726,3116,4316,Surrender,2022-07-14,Uttara Kannada
2727,3117,4318,Surrender,2025-06-20,Mandya
2728,3119,4319,Arrest,2026-07-24,Ramanagara
2729,3120,4320,Arrest,2025-08-21,Belagavi
2730,3121,4322,Surrender,2026-12-07,Koppal
2731,3123,4324,Arrest,2024-02-07,Hubballi-Dharwad
2732,3123,4325,Arrest,2024-02-16,Hubballi-Dharwad
2733,3124,4327,Arrest,2025-09-13,Haveri
2734,3124,4328,Arrest,2025-09-14,Haveri
2735,3125,4330,Arrest,2026-02-12,Bengaluru City
2736,3126,4331,Arrest,2025-10-16,Hubballi-Dharwad
2737,3128,4334,Surrender,2026-04-17,Mangaluru (Dakshina Kannada)
2738,3130,4336,Arrest,2025-10-19,Tumakuru
2739,3132,4339,Arrest,2022-05-28,Mysuru
2740,3133,4341,Arrest,2022-12-28,Mysuru
2741,3134,4342,Arrest,2026-05-26,Mysuru
2742,3135,4344,Arrest,2025-07-03,Yadgir
2743,3137,4346,Arrest,2023-09-28,Shivamogga
2744,3137,4347,Arrest,2023-10-05,Shivamogga
2745,3137,4348,Surrender,2023-09-29,Shivamogga
2746,3139,4352,Surrender,2025-04-23,Mysuru
2747,3142,4355,Arrest,2024-05-16,Bengaluru Rural
2748,3143,4357,Arrest,2026-06-16,Chikkaballapur
2749,3143,4358,Surrender,2026-06-06,Chikkaballapur
2750,3145,4361,Arrest,2022-07-14,Mandya
2751,3146,4362,Arrest,2026-07-24,Mangaluru (Dakshina Kannada)
2752,3146,4363,Arrest,2026-07-24,Mangaluru (Dakshina Kannada)
2753,3148,4366,Arrest,2025-03-01,Kolar
2754,3149,4367,Arrest,2025-08-06,Kalaburagi
2755,3150,4369,Arrest,2026-11-22,Udupi
2756,3150,4370,Arrest,2026-11-22,Udupi
2757,3151,4371,Surrender,2026-06-25,Bengaluru Rural
2758,3151,4372,Arrest,2026-06-28,Bengaluru Rural
2759,3152,4373,Arrest,2023-12-16,Uttara Kannada
2760,3153,4375,Arrest,2022-05-09,Hubballi-Dharwad
2761,3154,4376,Surrender,2027-01-21,Vijayapura
2762,3155,4377,Arrest,2024-01-20,Chikkaballapur
2763,3158,4379,Arrest,2025-10-25,Yadgir
2764,3159,4380,Arrest,2026-07-12,Mysuru
2765,3160,4381,Arrest,2025-06-07,Kodagu
2766,3160,4382,Arrest,2025-06-20,Kodagu
2767,3160,4383,Arrest,2025-06-14,Kodagu
2768,3162,4385,Arrest,2025-01-24,Udupi
2769,3164,4386,Arrest,2026-08-05,Raichur
2770,3164,4387,Arrest,2026-08-27,Raichur
2771,3166,4389,Arrest,2025-07-19,Belagavi
2772,3166,4390,Arrest,2025-07-30,Belagavi
2773,3167,4391,Arrest,2025-09-29,Tumakuru
2774,3167,4393,Surrender,2025-09-28,Tumakuru
2775,3168,4394,Arrest,2024-02-14,Chitradurga
2776,3168,4395,Arrest,2024-02-26,Chitradurga
2777,3170,4396,Arrest,2025-07-16,Bengaluru City
2778,3172,4397,Surrender,2024-07-20,Hassan
2779,3172,4398,Arrest,2024-07-28,Hassan
2780,3173,4400,Arrest,2022-04-11,Mangaluru (Dakshina Kannada)
2781,3174,4402,Arrest,2022-12-09,Belagavi
2782,3175,4404,Arrest,2025-09-15,Ballari
2783,3175,4405,Arrest,2025-09-07,Ballari
2784,3176,4406,Surrender,2023-07-05,Tumakuru
2785,3177,4407,Arrest,2023-08-08,Davanagere
2786,3177,4408,Arrest,2023-08-12,Davanagere
2787,3178,4410,Arrest,2026-07-01,Belagavi
2788,3179,4411,Arrest,2025-12-23,Davanagere
2789,3179,4412,Surrender,2025-12-13,Davanagere
2790,3181,4413,Arrest,2026-08-16,Kolar
2791,3182,4414,Arrest,2023-07-08,Chamarajanagar
2792,3182,4415,Arrest,2023-07-01,Chamarajanagar
2793,3183,4416,Arrest,2026-06-19,Bengaluru City
2794,3183,4418,Arrest,2026-07-09,Bengaluru City
2795,3185,4420,Arrest,2025-02-15,Kodagu
2796,3185,4421,Arrest,2025-02-20,Kodagu
2797,3186,4422,Arrest,2022-02-14,Hubballi-Dharwad
2798,3190,4424,Arrest,2024-07-12,Bidar
2799,3192,4425,Arrest,2026-01-06,Bengaluru Rural
2800,3193,4427,Arrest,2023-06-20,Shivamogga
2801,3194,4429,Arrest,2024-09-09,Chitradurga
2802,3197,4433,Arrest,2026-07-20,Udupi
2803,3199,4435,Arrest,2026-10-12,Bengaluru City
2804,3200,4436,Arrest,2027-01-21,Vijayapura
2805,3200,4437,Surrender,2026-12-20,Vijayapura
2806,3201,4438,Arrest,2025-10-03,Belagavi
2807,3201,4439,Arrest,2025-10-26,Belagavi
2808,3205,4445,Arrest,2026-06-04,Kalaburagi
2809,3207,4447,Arrest,2026-09-11,Hassan
2810,3209,4450,Arrest,2023-11-07,Tumakuru
2811,3210,4451,Surrender,2023-05-03,Bengaluru Rural
2812,3211,4452,Arrest,2023-05-18,Mangaluru (Dakshina Kannada)
2813,3212,4453,Surrender,2024-02-04,Bengaluru City
2814,3213,4455,Arrest,2025-11-15,Bengaluru City
2815,3214,4456,Arrest,2026-03-08,Chitradurga
2816,3216,4457,Arrest,2025-05-07,Mysuru
2817,3216,4458,Arrest,2025-04-03,Mysuru
2818,3216,4459,Arrest,2025-04-09,Mysuru
2819,3218,4460,Arrest,2025-11-12,Vijayapura
2820,3218,4461,Surrender,2025-12-10,Vijayapura
2821,3219,4462,Arrest,2022-05-31,Chamarajanagar
2822,3219,4464,Arrest,2022-07-03,Chamarajanagar
2823,3220,4465,Arrest,2023-01-14,Bagalkot
2824,3221,4466,Arrest,2026-06-19,Davanagere
2825,3221,4467,Arrest,2026-06-18,Davanagere
2826,3224,4470,Surrender,2025-11-09,Ballari
2827,3225,4471,Arrest,2024-10-10,Raichur
2828,3227,4473,Surrender,2023-02-14,Mangaluru (Dakshina Kannada)
2829,3228,4474,Arrest,2025-06-22,Bengaluru Rural
2830,3229,4475,Arrest,2025-06-03,Yadgir
2831,3230,4476,Arrest,2024-05-21,Ramanagara
2832,3230,4477,Surrender,2024-05-26,Ramanagara
2833,3231,4478,Arrest,2026-04-19,Hassan
2834,3231,4479,Arrest,2026-04-14,Hassan
2835,3232,4480,Arrest,2026-08-30,Haveri
2836,3232,4481,Arrest,2026-08-28,Haveri
2837,3233,4482,Arrest,2024-10-13,Ballari
2838,3234,4483,Surrender,2024-03-12,Hubballi-Dharwad
2839,3235,4484,Arrest,2023-11-27,Chitradurga
2840,3235,4485,Arrest,2023-11-09,Chitradurga
2841,3235,4486,Arrest,2023-12-17,Chitradurga
2842,3238,4488,Arrest,2024-03-28,Bidar
2843,3238,4489,Arrest,2024-03-28,Bidar
2844,3239,4490,Arrest,2026-03-13,Hubballi-Dharwad
2845,3241,4493,Surrender,2026-02-18,Mysuru
2846,3242,4494,Arrest,2024-08-02,Uttara Kannada
2847,3244,4497,Surrender,2024-07-28,Vijayapura
2848,3246,4499,Arrest,2026-08-06,Raichur
2849,3247,4501,Arrest,2023-07-14,Chitradurga
2850,3247,4502,Arrest,2023-07-27,Chitradurga
2851,3248,4503,Arrest,2024-08-31,Davanagere
2852,3249,4504,Surrender,2026-08-04,Hubballi-Dharwad
2853,3251,4506,Arrest,2026-10-29,Tumakuru
2854,3251,4507,Arrest,2026-10-17,Tumakuru
2855,3252,4508,Arrest,2025-09-22,Mangaluru (Dakshina Kannada)
2856,3253,4510,Arrest,2023-11-25,Mysuru
2857,3254,4511,Arrest,2026-08-23,Mysuru
2858,3255,4512,Arrest,2022-02-11,Bagalkot
2859,3259,4515,Arrest,2024-11-16,Kolar
2860,3260,4516,Arrest,2022-12-07,Bengaluru Rural
2861,3261,4517,Arrest,2025-09-18,Hassan
2862,3261,4518,Surrender,2025-09-04,Hassan
2863,3262,4520,Arrest,2025-01-23,Mysuru
2864,3262,4521,Arrest,2025-01-23,Mysuru
2865,3264,4523,Arrest,2026-05-22,Ballari
2866,3265,4524,Arrest,2024-03-15,Belagavi
2867,3266,4528,Arrest,2023-04-28,Bengaluru Rural
2868,3267,4529,Arrest,2023-07-24,Ballari
2869,3268,4532,Arrest,2022-09-27,Yadgir
2870,3268,4533,Arrest,2022-09-01,Yadgir
2871,3269,4534,Arrest,2022-06-14,Bengaluru City
2872,3271,4537,Arrest,2025-11-10,Bengaluru Rural
2873,3272,4538,Arrest,2025-01-27,Kodagu
2874,3273,4540,Arrest,2025-07-11,Bengaluru City
2875,3273,4541,Arrest,2025-07-16,Bengaluru City
2876,3274,4542,Arrest,2026-02-25,Bengaluru Rural
2877,3278,4547,Surrender,2026-01-04,Udupi
2878,3279,4548,Arrest,2026-12-17,Bagalkot
2879,3282,4552,Arrest,2024-09-16,Bengaluru Rural
2880,3284,4554,Arrest,2026-10-20,Udupi
2881,3285,4555,Arrest,2026-01-28,Bengaluru City
2882,3285,4556,Arrest,2026-01-15,Bengaluru City
2883,3289,4562,Arrest,2022-03-28,Ramanagara
2884,3291,4566,Arrest,2026-11-13,Ballari
2885,3292,4567,Arrest,2026-01-30,Hassan
2886,3293,4568,Surrender,2025-02-23,Bidar
2887,3293,4569,Arrest,2025-02-22,Bidar
2888,3294,4570,Arrest,2024-06-12,Bidar
2889,3295,4571,Surrender,2025-07-01,Yadgir
2890,3297,4572,Arrest,2022-05-14,Bengaluru Rural
2891,3297,4573,Arrest,2022-04-26,Bengaluru Rural
2892,3299,4574,Surrender,2023-07-27,Kodagu
2893,3300,4575,Arrest,2024-06-01,Bengaluru City
2894,3300,4576,Arrest,2024-05-16,Bengaluru City
2895,3302,4579,Arrest,2024-12-18,Ramanagara
2896,3303,4580,Arrest,2026-02-16,Raichur
2897,3303,4581,Arrest,2026-02-21,Raichur
2898,3304,4582,Surrender,2027-01-02,Kodagu
2899,3305,4583,Arrest,2024-04-01,Bengaluru Rural
2900,3306,4584,Arrest,2025-08-15,Shivamogga
2901,3308,4585,Arrest,2025-06-04,Belagavi
2902,3308,4586,Surrender,2025-05-30,Belagavi
2903,3309,4587,Arrest,2026-06-11,Mysuru
2904,3310,4589,Arrest,2023-05-23,Ballari
2905,3310,4590,Surrender,2023-04-28,Ballari
2906,3312,4592,Arrest,2024-03-11,Bidar
2907,3313,4594,Arrest,2025-07-29,Bengaluru City
2908,3314,4595,Arrest,2025-07-12,Bengaluru City
2909,3316,4598,Arrest,2022-05-08,Belagavi
2910,3317,4599,Surrender,2025-03-07,Kalaburagi
2911,3318,4600,Arrest,2023-05-26,Kalaburagi
2912,3319,4601,Surrender,2025-07-15,Belagavi
2913,3320,4602,Arrest,2024-06-23,Raichur
2914,3322,4607,Arrest,2026-12-01,Bidar
2915,3324,4611,Arrest,2025-12-17,Bengaluru City
2916,3324,4612,Arrest,2025-12-24,Bengaluru City
2917,3326,4614,Arrest,2022-03-06,Bengaluru City
2918,3326,4615,Arrest,2022-02-19,Bengaluru City
2919,3327,4616,Arrest,2025-12-21,Haveri
2920,3327,4617,Arrest,2026-01-07,Haveri
2921,3328,4619,Arrest,2025-09-27,Hubballi-Dharwad
2922,3329,4620,Arrest,2026-07-31,Davanagere
2923,3330,4621,Arrest,2024-02-14,Kalaburagi
2924,3330,4622,Arrest,2024-02-14,Kalaburagi
2925,3333,4625,Arrest,2023-04-26,Hubballi-Dharwad
2926,3335,4627,Arrest,2025-06-19,Mangaluru (Dakshina Kannada)
2927,3337,4629,Arrest,2023-10-17,Belagavi
2928,3338,4631,Arrest,2024-02-10,Hubballi-Dharwad
2929,3338,4633,Surrender,2024-02-03,Hubballi-Dharwad
2930,3339,4634,Arrest,2026-03-08,Raichur
2931,3340,4635,Arrest,2024-02-28,Ramanagara
2932,3341,4636,Arrest,2024-09-24,Haveri
2933,3342,4638,Arrest,2025-08-08,Bengaluru Rural
2934,3343,4639,Arrest,2023-07-19,Mysuru
2935,3346,4641,Surrender,2024-10-09,Vijayapura
2936,3347,4642,Arrest,2024-02-19,Ballari
2937,3347,4643,Arrest,2024-02-17,Ballari
2938,3348,4644,Arrest,2025-05-07,Raichur
2939,3350,4646,Arrest,2023-10-26,Haveri
2940,3351,4647,Arrest,2022-02-17,Bengaluru Rural
2941,3351,4648,Arrest,2022-03-05,Bengaluru Rural
2942,3351,4649,Surrender,2022-01-28,Bengaluru Rural
2943,3352,4650,Arrest,2022-08-04,Belagavi
2944,3352,4651,Arrest,2022-06-28,Belagavi
2945,3353,4652,Arrest,2026-01-04,Bengaluru Rural
2946,3357,4655,Arrest,2025-11-27,Belagavi
2947,3359,4657,Arrest,2025-11-12,Bengaluru City
2948,3360,4658,Surrender,2023-11-16,Raichur
2949,3361,4661,Surrender,2026-12-26,Ramanagara
2950,3365,4666,Surrender,2024-11-21,Mangaluru (Dakshina Kannada)
2951,3367,4668,Surrender,2022-10-11,Hassan
2952,3368,4670,Arrest,2024-08-20,Yadgir
2953,3369,4671,Arrest,2024-06-23,Chikkamagaluru
2954,3370,4672,Arrest,2022-07-12,Raichur
2955,3371,4674,Arrest,2024-05-26,Bidar
2956,3372,4675,Arrest,2025-09-25,Hassan
2957,3372,4677,Arrest,2025-09-22,Hassan
2958,3373,4678,Arrest,2025-06-08,Bengaluru Rural
2959,3374,4679,Arrest,2025-09-08,Bidar
2960,3374,4681,Arrest,2025-09-27,Bidar
2961,3375,4682,Arrest,2025-04-23,Udupi
2962,3376,4683,Arrest,2023-04-24,Hubballi-Dharwad
2963,3377,4684,Arrest,2023-04-28,Bengaluru City
2964,3379,4687,Surrender,2026-04-19,Bengaluru Rural
2965,3380,4688,Surrender,2022-03-07,Udupi
2966,3382,4690,Surrender,2025-02-24,Belagavi
2967,3383,4692,Arrest,2025-01-20,Hassan
2968,3384,4693,Arrest,2023-12-05,Bidar
2969,3385,4694,Surrender,2023-06-18,Kalaburagi
2970,3386,4695,Arrest,2026-02-14,Mysuru
2971,3389,4698,Arrest,2024-03-12,Gadag
2972,3390,4699,Arrest,2023-11-22,Bengaluru City
2973,3392,4702,Surrender,2023-03-14,Bengaluru Rural
2974,3393,4703,Arrest,2023-07-27,Kalaburagi
2975,3394,4704,Arrest,2025-06-15,Kolar
2976,3395,4706,Arrest,2026-07-27,Koppal
2977,3396,4708,Arrest,2024-03-23,Belagavi
2978,3397,4709,Arrest,2026-10-28,Mysuru
2979,3397,4710,Arrest,2026-11-24,Mysuru
2980,3398,4711,Arrest,2022-07-18,Bengaluru City
2981,3400,4714,Surrender,2024-10-04,Bengaluru City
2982,3402,4715,Arrest,2023-01-01,Chamarajanagar
2983,3403,4716,Arrest,2024-12-20,Belagavi
2984,3403,4718,Arrest,2024-12-31,Belagavi
2985,3406,4719,Arrest,2022-11-04,Bengaluru Rural
2986,3407,4721,Surrender,2023-11-30,Bengaluru City
2987,3408,4723,Arrest,2023-08-17,Davanagere
2988,3409,4724,Arrest,2024-05-25,Kalaburagi
2989,3409,4726,Arrest,2024-05-18,Kalaburagi
2990,3410,4727,Arrest,2025-01-27,Ballari
2991,3411,4729,Arrest,2025-09-14,Vijayapura
2992,3412,4730,Surrender,2025-06-04,Bidar
2993,3413,4732,Arrest,2022-05-25,Koppal
2994,3415,4735,Surrender,2026-06-13,Mysuru
2995,3415,4736,Arrest,2026-07-06,Mysuru
2996,3416,4737,Surrender,2024-09-22,Kalaburagi
2997,3419,4740,Arrest,2025-09-27,Bagalkot
2998,3422,4741,Arrest,2024-07-21,Tumakuru
2999,3425,4744,Arrest,2026-06-17,Bengaluru Rural
3000,3425,4745,Arrest,2026-06-08,Bengaluru Rural
3001,3426,4748,Surrender,2025-03-25,Udupi
3002,3427,4750,Arrest,2026-11-29,Yadgir
3003,3428,4751,Arrest,2025-04-08,Davanagere
3004,3428,4753,Arrest,2025-04-18,Davanagere
3005,3429,4754,Arrest,2026-01-19,Hubballi-Dharwad
3006,3429,4755,Arrest,2026-01-11,Hubballi-Dharwad
3007,3430,4756,Arrest,2026-02-19,Raichur
3008,3431,4757,Arrest,2025-09-22,Mysuru
3009,3433,4759,Arrest,2026-05-29,Shivamogga
3010,3434,4760,Arrest,2026-07-15,Bengaluru City
3011,3435,4761,Arrest,2024-05-03,Ramanagara
3012,3435,4763,Surrender,2024-04-13,Ramanagara
3013,3436,4764,Arrest,2023-12-13,Mysuru
3014,3438,4768,Arrest,2024-03-28,Bengaluru Rural
3015,3439,4769,Arrest,2024-09-26,Ballari
3016,3439,4770,Surrender,2024-08-26,Ballari
3017,3440,4771,Surrender,2027-01-07,Chitradurga
3018,3441,4772,Arrest,2022-10-28,Belagavi
3019,3441,4773,Surrender,2022-11-19,Belagavi
3020,3442,4774,Arrest,2022-10-19,Mysuru
3021,3443,4775,Arrest,2023-03-15,Hubballi-Dharwad
3022,3445,4778,Arrest,2026-05-08,Ramanagara
3023,3447,4780,Arrest,2025-10-05,Bengaluru Rural
3024,3447,4781,Arrest,2025-09-05,Bengaluru Rural
3025,3448,4784,Surrender,2024-03-03,Belagavi
3026,3449,4785,Surrender,2025-10-21,Koppal
3027,3449,4786,Arrest,2025-11-07,Koppal
3028,3449,4787,Arrest,2025-10-26,Koppal
3029,3450,4788,Arrest,2024-01-22,Gadag
3030,3450,4789,Arrest,2024-01-01,Gadag
3031,3451,4790,Arrest,2024-05-11,Kalaburagi
3032,3454,4794,Arrest,2022-05-03,Koppal
3033,3458,4796,Arrest,2025-06-21,Davanagere
3034,3459,4797,Surrender,2024-04-13,Bengaluru Rural
3035,3460,4799,Arrest,2027-01-23,Mangaluru (Dakshina Kannada)
3036,3463,4802,Surrender,2026-12-29,Chamarajanagar
3037,3465,4803,Arrest,2025-09-05,Chamarajanagar
3038,3466,4804,Arrest,2024-01-11,Bengaluru Rural
3039,3467,4805,Surrender,2024-04-02,Chamarajanagar
3040,3469,4807,Arrest,2023-03-27,Belagavi
3041,3470,4808,Arrest,2024-03-28,Davanagere
3042,3472,4810,Arrest,2026-10-11,Bengaluru Rural
3043,3473,4812,Arrest,2023-08-19,Raichur
3044,3474,4813,Arrest,2023-03-09,Tumakuru
3045,3475,4814,Surrender,2027-01-05,Raichur
3046,3475,4815,Arrest,2026-12-04,Raichur
3047,3475,4816,Surrender,2026-12-13,Raichur
3048,3476,4817,Arrest,2022-04-26,Raichur
3049,3476,4818,Arrest,2022-05-11,Raichur
3050,3476,4819,Arrest,2022-04-23,Raichur
3051,3477,4820,Arrest,2025-12-19,Kolar
3052,3477,4821,Arrest,2025-12-04,Kolar
3053,3478,4824,Arrest,2024-10-25,Bengaluru Rural
3054,3479,4825,Surrender,2026-12-22,Hassan
3055,3479,4826,Arrest,2026-12-12,Hassan
3056,3480,4827,Arrest,2022-07-13,Hubballi-Dharwad
3057,3482,4831,Arrest,2025-11-25,Mangaluru (Dakshina Kannada)
3058,3482,4832,Arrest,2025-10-20,Mangaluru (Dakshina Kannada)
3059,3484,4834,Arrest,2026-06-17,Ramanagara
3060,3485,4835,Arrest,2025-08-04,Bengaluru City
3061,3486,4836,Arrest,2022-11-09,Yadgir
3062,3486,4837,Arrest,2022-10-28,Yadgir
3063,3488,4839,Arrest,2023-11-15,Chamarajanagar
3064,3489,4840,Arrest,2025-03-25,Bengaluru City
3065,3490,4841,Arrest,2026-03-24,Mysuru
3066,3490,4842,Surrender,2026-04-07,Mysuru
3067,3491,4844,Arrest,2026-04-21,Davanagere
3068,3492,4845,Arrest,2024-01-21,Bengaluru Rural
3069,3493,4846,Surrender,2027-01-11,Mangaluru (Dakshina Kannada)
3070,3494,4847,Surrender,2026-07-08,Ramanagara
3071,3497,4851,Arrest,2027-01-23,Koppal
3072,3499,4852,Arrest,2024-11-20,Bengaluru City
3073,3500,4853,Surrender,2022-10-17,Bengaluru Rural
3074,3501,4854,Arrest,2022-09-06,Kodagu
3075,3503,4856,Arrest,2024-06-27,Hassan
3076,3504,4858,Surrender,2022-08-15,Shivamogga
3077,3505,4859,Arrest,2026-07-19,Tumakuru
3078,3508,4861,Arrest,2026-01-07,Raichur
3079,3508,4862,Arrest,2026-02-13,Raichur
3080,3508,4863,Arrest,2026-01-31,Raichur
3081,3512,4867,Arrest,2025-07-12,Davanagere
3082,3513,4869,Arrest,2024-03-29,Chamarajanagar
3083,3514,4870,Arrest,2024-01-17,Ramanagara
3084,3514,4871,Arrest,2024-01-18,Ramanagara
3085,3516,4873,Arrest,2026-10-14,Mandya
3086,3516,4874,Surrender,2026-10-23,Mandya
3087,3517,4875,Arrest,2022-06-19,Shivamogga
3088,3517,4877,Arrest,2022-06-12,Shivamogga
3089,3518,4878,Arrest,2023-11-13,Shivamogga
3090,3520,4881,Arrest,2024-03-22,Tumakuru
3091,3520,4882,Surrender,2024-03-18,Tumakuru
3092,3522,4884,Arrest,2025-04-15,Bengaluru Rural
3093,3522,4885,Arrest,2025-03-30,Bengaluru Rural
3094,3522,4886,Arrest,2025-04-06,Bengaluru Rural
3095,3523,4887,Surrender,2025-03-31,Kolar
3096,3524,4888,Surrender,2026-11-10,Belagavi
3097,3524,4889,Arrest,2026-10-29,Belagavi
3098,3525,4890,Arrest,2025-11-04,Hassan
3099,3527,4892,Arrest,2024-02-05,Kodagu
3100,3530,4896,Arrest,2024-05-16,Bengaluru City
3101,3531,4897,Arrest,2025-06-18,Haveri
3102,3532,4898,Arrest,2025-11-30,Kodagu
3103,3533,4899,Arrest,2025-03-21,Hassan
3104,3533,4900,Arrest,2025-03-03,Hassan
3105,3534,4901,Arrest,2025-08-03,Belagavi
3106,3538,4904,Surrender,2023-06-14,Ballari
3107,3539,4906,Surrender,2026-10-07,Tumakuru
3108,3540,4907,Arrest,2023-12-06,Bidar
3109,3542,4909,Arrest,2024-02-02,Mysuru
3110,3543,4912,Surrender,2026-03-26,Raichur
3111,3544,4913,Arrest,2024-03-02,Raichur
3112,3544,4915,Arrest,2024-02-19,Raichur
3113,3545,4916,Arrest,2022-11-06,Yadgir
3114,3546,4917,Arrest,2025-05-22,Bengaluru Rural
3115,3548,4920,Arrest,2025-10-01,Bagalkot
3116,3549,4921,Arrest,2026-09-02,Kodagu
3117,3549,4923,Surrender,2026-08-08,Kodagu
3118,3553,4927,Arrest,2026-12-25,Davanagere
3119,3555,4931,Arrest,2026-10-13,Kalaburagi
3120,3556,4933,Arrest,2022-07-24,Chamarajanagar
3121,3557,4935,Arrest,2022-07-21,Bidar
3122,3558,4937,Arrest,2025-07-18,Davanagere
