VictimMasterID,CaseMasterID,GenderID,AgeYear
3006,2632,M,16
3007,2633,T,20
3008,2633,F,60
3009,2634,F,28
3010,2635,F,26
3011,2636,M,14
3012,2637,F,22
3013,2638,F,29
3014,2638,F,66
3015,2639,M,40
3016,2640,F,12
3017,2641,M,36
3018,2642,F,37
3019,2643,F,18
3020,2644,M,37
3021,2645,F,38
3022,2646,F,12
3023,2647,F,30
3024,2648,M,29
3025,2649,F,31
3026,2649,M,19
3027,2650,F,34
3028,2651,F,14
3029,2652,F,16
3030,2652,F,20
3031,2653,M,34
3032,2654,F,44
3033,2655,M,12
3034,2656,F,50
3035,2656,M,58
3036,2657,M,43
3037,2658,F,16
3038,2659,M,30
3039,2660,F,36
3040,2661,F,34
3041,2662,M,28
3042,2662,M,40
3043,2663,M,24
3044,2664,M,42
3045,2665,F,39
3046,2666,M,38
3047,2667,M,35
3048,2668,F,34
3049,2669,M,31
3050,2670,M,23
3051,2670,M,5
3052,2671,F,25
3053,2672,M,24
3054,2673,M,45
3055,2674,M,28
3056,2675,M,13
3057,2676,M,13
3058,2677,F,25
3059,2678,M,5
3060,2679,M,38
3061,2680,M,22
3062,2681,M,45
3063,2682,F,25
3064,2683,F,15
3065,2684,M,49
3066,2685,M,41
3067,2686,F,32
3068,2686,T,10
3069,2687,M,42
3070,2688,M,24
3071,2689,M,33
3072,2689,F,11
3073,2690,M,19
3074,2691,F,36
3075,2691,M,36
3076,2692,F,25
3077,2693,F,44
3078,2694,M,43
3079,2695,F,48
3080,2696,M,39
3081,2697,F,49
3082,2698,F,38
3083,2698,M,57
3084,2699,M,41
3085,2699,F,40
3086,2700,F,44
3087,2700,F,28
3088,2701,M,30
3089,2702,F,15
3090,2702,F,16
3091,2703,M,33
3092,2703,M,35
3093,2704,M,32
3094,2705,M,46
3095,2706,F,22
3096,2707,F,63
3097,2707,F,40
3098,2708,M,54
3099,2709,F,52
3100,2710,F,24
3101,2711,F,33
3102,2712,F,15
3103,2712,F,34
3104,2713,F,53
3105,2714,M,20
3106,2714,M,25
3107,2715,F,32
3108,2716,M,30
3109,2717,M,23
3110,2718,M,17
3111,2719,F,18
3112,2719,F,24
3113,2720,M,28
3114,2721,M,46
3115,2722,M,53
3116,2723,F,43
3117,2723,F,21
3118,2724,M,17
3119,2725,F,39
3120,2726,M,10
3121,2727,F,36
3122,2727,M,39
3123,2728,F,34
3124,2729,M,25
3125,2730,M,50
3126,2731,M,57
3127,2731,F,51
3128,2732,F,41
3129,2733,M,33
3130,2734,M,24
3131,2735,F,8
3132,2735,M,34
3133,2736,F,55
3134,2737,M,14
3135,2737,M,5
3136,2738,F,32
3137,2739,F,43
3138,2739,M,47
3139,2740,F,38
3140,2741,F,11
3141,2742,M,36
3142,2742,F,20
3143,2743,M,8
3144,2744,F,27
3145,2745,M,53
3146,2745,M,5
3147,2746,F,18
3148,2747,F,29
3149,2748,F,17
3150,2749,F,21
3151,2750,M,39
3152,2751,M,25
3153,2752,F,48
3154,2753,F,30
3155,2754,F,34
3156,2754,F,37
3157,2755,F,25
3158,2756,F,48
3159,2757,M,48
3160,2758,F,48
3161,2759,M,30
3162,2760,M,27
3163,2761,F,28
3164,2762,F,39
3165,2763,F,26
3166,2763,F,40
3167,2764,F,45
3168,2765,M,21
3169,2766,M,33
3170,2767,M,32
3171,2768,F,28
3172,2769,T,26
3173,2770,F,18
3174,2770,M,26
3175,2771,F,26
3176,2772,F,43
3177,2773,F,40
3178,2774,F,39
3179,2775,M,35
3180,2776,M,51
3181,2777,F,44
3182,2778,F,26
3183,2778,F,30
3184,2779,M,30
3185,2780,F,23
3186,2781,M,82
3187,2782,M,42
3188,2783,F,9
3189,2784,F,40
3190,2784,F,36
3191,2785,F,29
3192,2786,M,36
3193,2787,F,29
3194,2788,M,14
3195,2789,M,43
3196,2790,F,30
3197,2790,M,33
3198,2791,M,43
3199,2792,M,40
3200,2793,M,34
3201,2794,M,23
3202,2795,F,40
3203,2795,F,51
3204,2796,F,20
3205,2797,M,40
3206,2798,F,35
3207,2799,M,23
3208,2800,M,43
3209,2801,M,62
3210,2801,F,32
3211,2802,F,43
3212,2803,T,47
3213,2804,F,52
3214,2805,F,25
3215,2805,M,29
3216,2806,M,48
3217,2807,F,31
3218,2808,M,50
3219,2808,F,24
3220,2809,F,24
3221,2810,F,33
3222,2811,F,31
3223,2812,M,26
3224,2812,F,21
3225,2813,M,45
3226,2814,F,17
3227,2815,M,5
3228,2816,F,40
3229,2816,M,31
3230,2817,F,37
3231,2818,F,33
3232,2819,M,39
3233,2819,F,46
3234,2820,F,33
3235,2820,F,23
3236,2821,F,48
3237,2822,M,26
3238,2822,M,37
3239,2823,F,26
3240,2824,M,55
3241,2825,F,38
3242,2826,F,29
3243,2827,M,39
3244,2828,F,42
3245,2829,M,17
3246,2830,F,24
3247,2830,M,30
3248,2831,M,5
3249,2831,F,5
3250,2832,F,26
3251,2833,M,44
3252,2834,M,34
3253,2834,F,9
3254,2835,M,24
3255,2836,M,63
3256,2837,M,26
3257,2838,M,20
3258,2839,M,27
3259,2840,F,32
3260,2841,M,67
3261,2842,M,45
3262,2843,M,40
3263,2844,F,44
3264,2845,M,43
3265,2846,M,27
3266,2847,M,46
3267,2848,M,34
3268,2848,M,49
3269,2849,M,28
3270,2850,F,19
3271,2850,F,27
3272,2851,F,65
3273,2851,M,21
3274,2852,M,30
3275,2853,F,5
3276,2854,M,38
3277,2855,M,31
3278,2855,F,30
3279,2856,M,26
3280,2857,F,49
3281,2858,M,31
3282,2859,F,73
3283,2860,F,23
3284,2860,M,27
3285,2861,M,21
3286,2861,M,59
3287,2862,M,16
3288,2862,F,35
3289,2863,M,22
3290,2864,M,56
3291,2865,F,62
3292,2866,F,33
3293,2867,F,55
3294,2868,F,20
3295,2869,F,7
3296,2870,F,54
3297,2870,M,34
3298,2871,M,41
3299,2872,F,30
3300,2873,M,45
3301,2874,M,53
3302,2875,M,39
3303,2876,M,45
3304,2877,F,9
3305,2878,F,34
3306,2879,F,26
3307,2880,F,19
3308,2881,F,43
3309,2882,F,36
3310,2883,F,24
3311,2884,M,33
3312,2885,F,21
3313,2886,F,48
3314,2887,M,19
3315,2888,F,23
3316,2889,M,22
3317,2890,M,35
3318,2891,M,13
3319,2892,F,5
3320,2893,F,30
3321,2894,F,33
3322,2895,M,48
3323,2896,M,54
3324,2897,F,5
3325,2898,M,35
3326,2899,M,23
3327,2899,M,25
3328,2900,F,28
3329,2901,F,19
3330,2902,F,17
3331,2903,F,38
3332,2904,M,66
3333,2904,M,45
3334,2905,F,34
3335,2906,T,51
3336,2907,M,25
3337,2908,T,35
3338,2909,F,6
3339,2909,T,51
3340,2910,F,44
3341,2910,T,30
3342,2911,M,7
3343,2912,F,47
3344,2912,M,31
3345,2913,F,31
3346,2914,F,36
3347,2914,F,38
3348,2915,M,49
3349,2916,M,36
3350,2917,M,50
3351,2918,M,33
3352,2919,F,42
3353,2920,M,26
3354,2920,M,40
3355,2921,F,50
3356,2922,M,58
3357,2922,F,39
3358,2923,F,36
3359,2924,F,44
3360,2925,F,18
3361,2926,F,30
3362,2927,M,24
3363,2928,M,39
3364,2929,F,26
3365,2929,F,13
3366,2930,M,48
3367,2931,F,24
3368,2932,F,22
3369,2933,F,30
3370,2934,F,18
3371,2935,M,40
3372,2936,F,35
3373,2937,M,30
3374,2937,F,42
3375,2938,F,58
3376,2939,M,32
3377,2940,M,55
3378,2941,F,33
3379,2942,F,69
3380,2942,F,24
3381,2943,M,51
3382,2944,F,30
3383,2945,M,42
3384,2946,F,28
3385,2947,M,28
3386,2947,F,18
3387,2948,M,24
3388,2949,M,27
3389,2950,F,43
3390,2951,M,49
3391,2952,M,22
3392,2953,M,54
3393,2954,F,40
3394,2955,F,48
3395,2956,F,16
3396,2956,F,32
3397,2957,F,50
3398,2958,F,54
3399,2959,M,37
3400,2960,M,60
3401,2961,M,13
3402,2961,M,35
3403,2962,F,22
3404,2963,F,45
3405,2964,M,41
3406,2965,F,28
3407,2966,F,5
3408,2966,M,49
3409,2967,F,19
3410,2968,F,26
3411,2969,F,43
3412,2970,M,19
3413,2971,M,23
3414,2972,F,19
3415,2973,F,52
3416,2974,M,45
3417,2975,M,45
3418,2976,F,17
3419,2977,M,38
3420,2978,F,28
3421,2979,F,57
3422,2980,F,40
3423,2981,F,21
3424,2982,M,46
3425,2983,F,23
3426,2984,M,21
3427,2985,M,40
3428,2986,M,42
3429,2987,M,48
3430,2988,M,34
3431,2989,F,50
3432,2990,M,33
3433,2991,F,44
3434,2992,F,27
3435,2993,T,16
3436,2993,F,17
3437,2994,F,6
3438,2995,F,37
3439,2996,M,37
3440,2997,M,35
3441,2998,F,34
3442,2999,M,30
3443,3000,F,37
3444,3001,F,28
3445,3002,M,47
3446,3003,F,40
3447,3004,M,18
3448,3005,M,53
3449,3006,F,36
3450,3007,M,37
3451,3008,F,13
3452,3009,F,35
3453,3009,F,70
3454,3010,M,5
3455,3011,M,21
3456,3011,F,50
3457,3012,T,25
3458,3013,M,36
3459,3014,M,67
3460,3015,F,34
3461,3016,F,45
3462,3017,F,34
3463,3018,F,21
3464,3019,M,22
3465,3020,F,18
3466,3021,M,32
3467,3022,M,10
3468,3023,F,44
3469,3024,M,15
3470,3024,F,34
3471,3025,T,5
3472,3025,M,27
3473,3026,F,9
3474,3027,F,51
3475,3028,T,19
3476,3029,F,61
3477,3030,F,35
3478,3031,M,53
3479,3032,M,40
3480,3033,M,16
3481,3034,F,30
3482,3035,F,53
3483,3036,M,33
3484,3037,F,41
3485,3038,M,38
3486,3039,F,11
3487,3039,F,45
3488,3040,M,50
3489,3041,F,45
3490,3041,F,44
3491,3042,F,31
3492,3043,M,56
3493,3044,M,48
3494,3045,M,52
3495,3046,F,28
3496,3047,M,12
3497,3048,M,34
3498,3049,F,55
3499,3050,M,35
3500,3051,F,43
3501,3051,M,53
3502,3052,M,48
3503,3053,M,35
3504,3054,M,57
3505,3054,M,39
3506,3055,F,28
3507,3056,F,42
3508,3056,M,32
3509,3057,F,40
3510,3058,M,12
3511,3059,F,38
3512,3060,F,21
3513,3061,F,23
3514,3062,F,48
3515,3063,F,40
3516,3064,F,28
3517,3065,M,19
3518,3066,F,34
3519,3067,M,19
3520,3067,M,39
3521,3068,M,46
3522,3069,M,31
3523,3070,M,39
3524,3071,F,40
3525,3072,F,22
3526,3073,F,26
3527,3074,F,41
3528,3075,F,21
3529,3076,F,16
3530,3077,F,41
3531,3078,M,28
3532,3078,F,38
3533,3079,M,23
3534,3080,M,37
3535,3081,F,36
3536,3082,M,26
3537,3083,F,54
3538,3084,M,33
3539,3085,F,28
3540,3086,M,45
3541,3087,M,31
3542,3088,F,14
3543,3089,M,20
3544,3090,F,25
3545,3091,F,51
3546,3092,F,29
3547,3093,M,35
3548,3094,M,44
3549,3095,M,45
3550,3095,F,44
3551,3096,F,50
3552,3097,M,47
3553,3098,F,47
3554,3099,M,40
3555,3099,F,54
3556,3100,F,44
3557,3101,M,50
3558,3102,F,27
3559,3103,M,28
3560,3104,M,29
3561,3105,F,39
3562,3105,F,39
3563,3106,M,49
3564,3107,M,42
3565,3108,M,42
3566,3109,M,35
3567,3110,F,22
3568,3111,M,44
3569,3112,F,44
3570,3113,M,13
3571,3114,M,44
3572,3115,M,55
3573,3116,M,26
3574,3117,F,32
3575,3118,F,22
3576,3119,M,40
3577,3120,F,36
3578,3121,F,42
3579,3122,F,45
3580,3123,F,14
3581,3123,M,35
3582,3124,M,32
3583,3124,M,35
3584,3125,F,20
3585,3126,F,46
3586,3127,F,21
3587,3128,F,53
3588,3128,M,22
3589,3129,F,26
3590,3130,F,47
3591,3131,T,47
3592,3132,M,19
3593,3133,M,9
3594,3134,F,22
3595,3135,F,18
3596,3136,M,36
3597,3137,M,20
3598,3137,M,49
3599,3138,M,49
3600,3139,M,40
3601,3140,F,52
3602,3141,M,47
3603,3142,M,23
3604,3143,F,53
3605,3144,M,43
3606,3145,M,14
3607,3146,M,51
3608,3147,M,43
3609,3148,F,29
3610,3149,F,42
3611,3150,F,46
3612,3151,F,28
3613,3152,F,27
3614,3153,M,52
3615,3154,F,28
3616,3155,M,18
3617,3156,F,21
3618,3156,M,21
3619,3157,F,18
3620,3158,F,51
3621,3159,M,41
3622,3159,M,40
3623,3160,F,55
3624,3161,F,11
3625,3162,F,51
3626,3163,F,30
3627,3163,M,21
3628,3164,M,26
3629,3165,M,24
3630,3165,F,47
3631,3166,M,21
3632,3167,F,46
3633,3168,F,24
3634,3169,F,42
3635,3170,M,34
3636,3171,M,47
3637,3172,M,39
3638,3173,F,36
3639,3174,M,13
3640,3175,M,60
3641,3176,M,21
3642,3177,F,50
3643,3178,M,30
3644,3179,T,14
3645,3180,F,24
3646,3181,F,11
3647,3181,M,45
3648,3182,F,32
3649,3183,M,61
3650,3183,M,28
3651,3184,F,32
3652,3185,F,5
3653,3186,F,40
3654,3187,M,18
3655,3188,F,31
3656,3189,F,5
3657,3190,M,23
3658,3191,F,36
3659,3192,M,34
3660,3193,F,5
3661,3194,F,34
3662,3195,F,40
3663,3196,F,37
3664,3196,F,35
3665,3197,T,37
3666,3198,F,42
3667,3199,F,20
3668,3200,M,41
3669,3201,F,48
3670,3202,M,57
3671,3202,F,61
3672,3203,M,40
3673,3204,M,34
3674,3205,M,13
3675,3206,F,45
3676,3206,F,36
3677,3207,F,32
3678,3207,M,43
3679,3208,M,38
3680,3208,F,22
3681,3209,F,36
3682,3210,F,41
3683,3211,M,39
3684,3211,F,13
3685,3212,T,45
3686,3213,M,20
3687,3213,F,45
3688,3214,M,29
3689,3214,M,34
3690,3215,M,46
3691,3216,M,38
3692,3217,F,45
3693,3218,M,36
3694,3219,M,60
3695,3220,M,20
3696,3221,T,32
3697,3222,M,36
3698,3222,F,30
3699,3223,M,41
3700,3224,F,25
3701,3225,M,39
3702,3226,F,22
3703,3227,F,19
3704,3228,F,58
3705,3228,M,30
3706,3229,M,33
3707,3230,M,29
3708,3230,F,41
3709,3231,F,31
3710,3232,M,36
3711,3233,M,48
3712,3234,M,38
3713,3235,F,51
3714,3236,F,24
3715,3237,M,39
3716,3238,M,39
3717,3238,M,54
3718,3239,M,46
3719,3240,M,30
3720,3241,F,61
3721,3242,T,21
3722,3243,M,52
3723,3244,M,38
3724,3245,F,27
3725,3246,M,26
3726,3247,F,54
3727,3248,F,22
3728,3249,F,38
3729,3249,M,33
3730,3250,M,31
3731,3250,M,43
3732,3251,F,47
3733,3252,M,38
3734,3253,F,50
3735,3254,F,40
3736,3255,F,9
3737,3256,M,47
3738,3257,M,35
3739,3258,T,40
3740,3259,F,46
3741,3260,F,28
3742,3261,F,30
3743,3262,F,46
3744,3263,F,18
3745,3264,M,17
3746,3264,F,48
3747,3265,M,5
3748,3266,F,45
3749,3267,F,31
3750,3268,F,60
3751,3269,F,30
3752,3270,F,39
3753,3270,F,10
3754,3271,M,32
3755,3272,F,26
3756,3273,F,31
3757,3274,F,13
3758,3275,F,47
3759,3276,M,21
3760,3277,M,39
3761,3278,F,31
3762,3279,F,50
3763,3280,M,5
3764,3281,M,55
3765,3281,M,24
3766,3282,M,35
3767,3283,F,39
3768,3284,F,43
3769,3285,M,24
3770,3286,F,20
3771,3286,M,39
3772,3287,M,27
3773,3288,F,46
3774,3288,M,25
3775,3289,F,33
3776,3290,M,77
3777,3290,M,17
3778,3291,M,17
3779,3292,M,29
3780,3293,M,45
3781,3294,M,24
3782,3294,T,15
3783,3295,F,11
3784,3296,F,44
3785,3297,F,59
3786,3298,F,26
3787,3298,M,33
3788,3299,M,39
3789,3300,M,32
3790,3301,F,22
3791,3302,F,24
3792,3303,F,12
3793,3304,F,29
3794,3305,M,16
3795,3306,M,49
3796,3307,F,35
3797,3308,F,41
3798,3309,F,51
3799,3310,F,32
3800,3311,F,46
3801,3312,F,43
3802,3313,F,31
3803,3314,M,42
3804,3315,M,57
3805,3315,M,36
3806,3316,M,56
3807,3317,M,54
3808,3318,F,18
3809,3319,F,18
3810,3320,M,23
3811,3321,M,41
3812,3322,F,11
3813,3322,F,25
3814,3323,F,38
3815,3324,F,24
3816,3324,M,10
3817,3325,M,40
3818,3325,M,41
3819,3326,M,39
3820,3327,M,26
3821,3328,M,35
3822,3329,M,11
3823,3330,M,41
3824,3331,M,34
3825,3332,F,50
3826,3333,F,60
3827,3333,F,16
3828,3334,F,42
3829,3335,M,65
3830,3336,F,25
3831,3337,F,45
3832,3338,M,43
3833,3339,M,63
3834,3340,M,27
3835,3341,M,33
3836,3342,M,37
3837,3342,M,35
3838,3343,F,22
3839,3344,F,38
3840,3345,F,56
3841,3346,M,35
3842,3346,M,54
3843,3347,M,37
3844,3348,F,18
3845,3349,F,49
3846,3349,F,56
3847,3350,F,29
3848,3351,M,19
3849,3352,M,46
3850,3353,F,32
3851,3354,F,24
3852,3355,M,21
3853,3355,F,60
3854,3356,F,35
3855,3357,F,5
3856,3357,M,26
3857,3358,F,43
3858,3358,F,46
3859,3359,M,28
3860,3360,F,30
3861,3361,F,14
3862,3362,M,22
3863,3363,M,12
3864,3364,F,53
3865,3365,F,32
3866,3366,F,24
3867,3367,F,44
3868,3368,M,26
3869,3369,F,14
3870,3369,M,27
3871,3370,F,47
3872,3371,F,65
3873,3372,M,29
3874,3373,F,31
3875,3374,M,34
3876,3375,F,42
3877,3376,M,26
3878,3377,F,52
3879,3377,F,30
3880,3378,F,22
3881,3379,M,34
3882,3380,F,39
3883,3381,F,24
3884,3382,M,42
3885,3383,F,33
3886,3384,F,46
3887,3384,M,15
3888,3385,M,20
3889,3386,F,41
3890,3387,F,20
3891,3388,F,35
3892,3389,M,20
3893,3390,M,62
3894,3391,M,60
3895,3392,M,44
3896,3393,F,21
3897,3394,F,68
3898,3395,F,18
3899,3396,M,47
3900,3397,T,27
3901,3398,F,32
3902,3399,F,54
3903,3400,M,15
3904,3401,F,16
3905,3402,F,33
3906,3403,F,27
3907,3404,M,17
3908,3405,F,22
3909,3406,F,49
3910,3407,F,28
3911,3408,F,27
3912,3409,F,30
3913,3410,M,27
3914,3411,F,31
3915,3412,F,34
3916,3412,F,34
3917,3413,M,28
3918,3414,F,65
3919,3415,M,13
3920,3416,M,47
3921,3417,M,57
3922,3418,M,46
3923,3418,F,31
3924,3419,F,43
3925,3420,M,50
3926,3421,M,34
3927,3422,F,40
3928,3423,F,15
3929,3424,F,26
3930,3425,M,45
3931,3426,F,53
3932,3427,F,5
3933,3428,M,22
3934,3429,M,24
3935,3430,M,36
3936,3431,M,24
3937,3432,M,27
3938,3433,F,31
3939,3434,F,35
3940,3434,M,43
3941,3435,F,22
3942,3435,M,22
3943,3436,F,47
3944,3437,M,17
3945,3438,F,44
3946,3439,F,56
3947,3440,F,21
3948,3441,M,29
3949,3442,M,39
3950,3443,M,40
3951,3444,M,25
3952,3445,M,38
3953,3445,F,31
3954,3446,M,52
3955,3446,F,31
3956,3447,T,62
3957,3448,M,37
3958,3448,F,23
3959,3449,F,51
3960,3450,F,51
3961,3451,M,34
3962,3452,F,25
3963,3452,F,22
3964,3453,F,26
3965,3453,M,34
3966,3454,F,41
3967,3454,M,22
3968,3455,M,32
3969,3456,M,27
3970,3457,F,42
3971,3458,F,13
3972,3459,F,19
3973,3460,M,61
3974,3461,F,7
3975,3462,M,40
3976,3463,F,54
3977,3464,F,49
3978,3465,M,50
3979,3466,F,35
3980,3467,M,11
3981,3468,F,28
3982,3469,M,25
3983,3470,F,50
3984,3471,F,32
3985,3472,F,27
3986,3473,F,47
3987,3474,M,40
3988,3474,M,38
3989,3475,M,42
3990,3475,M,65
3991,3476,F,27
3992,3477,F,36
3993,3477,M,43
3994,3478,F,14
3995,3478,F,57
3996,3479,T,30
3997,3479,M,48
3998,3480,F,36
3999,3481,M,44
4000,3481,M,33
4001,3482,F,6
4002,3483,M,43
4003,3484,F,30
4004,3485,F,35
4005,3485,F,43
4006,3486,M,27
4007,3487,M,15
4008,3488,M,26
4009,3489,F,8
4010,3489,M,33
4011,3490,F,49
4012,3490,F,67
4013,3491,M,35
4014,3492,M,23
4015,3493,M,28
4016,3494,F,32
4017,3495,F,15
4018,3496,M,22
4019,3496,F,54
4020,3497,F,36
4021,3497,M,50
4022,3498,M,44
4023,3499,F,50
4024,3500,F,17
4025,3501,F,40
4026,3502,F,16
4027,3503,F,27
4028,3504,M,51
4029,3505,F,15
4030,3506,F,21
4031,3507,F,45
4032,3508,T,19
4033,3509,F,54
4034,3510,F,22
4035,3511,M,39
4036,3512,M,19
4037,3513,F,23
4038,3513,F,50
4039,3514,M,39
4040,3515,F,11
4041,3516,F,28
4042,3517,M,64
4043,3518,F,30
4044,3519,M,55
4045,3520,M,21
4046,3521,F,32
4047,3522,M,37
4048,3523,M,54
4049,3524,M,51
4050,3525,F,71
4051,3526,M,28
4052,3526,M,38
4053,3527,F,31
4054,3528,M,10
4055,3529,M,19
4056,3530,M,38
4057,3531,M,14
4058,3532,M,33
4059,3533,F,33
4060,3534,F,43
4061,3535,F,28
4062,3536,M,41
4063,3537,M,53
4064,3538,F,22
4065,3539,F,30
4066,3539,M,43
4067,3540,F,27
4068,3541,F,45
4069,3542,F,48
4070,3543,F,16
4071,3543,M,52
4072,3544,F,32
4073,3545,F,15
4074,3546,M,19
4075,3547,M,44
4076,3548,F,61
4077,3549,F,24
4078,3550,M,34
4079,3551,F,5
4080,3552,M,34
4081,3553,M,6
4082,3554,F,60
4083,3555,M,35
4084,3556,M,50
4085,3557,M,44
4086,3558,F,45
4087,3559,F,53
4088,3560,F,23
4089,3560,M,37
4090,3561,M,40
4091,3562,F,34
4092,3563,F,34
4093,3564,F,60
4094,3564,F,31
4095,3565,M,21
4096,3566,F,29
4097,3567,F,31
4098,3568,F,54
4099,3569,M,33
4100,3570,M,19
4101,3571,M,34
4102,3572,M,24
4103,3573,M,37
4104,3574,M,53
4105,3575,M,18
4106,3576,F,45
4107,3577,F,27
4108,3578,M,34
4109,3578,F,40
4110,3579,F,30
4111,3580,M,34
4112,3580,F,29
4113,3581,M,18
4114,3582,M,18
4115,3582,F,41
4116,3583,F,46
4117,3584,M,47
4118,3584,M,42
4119,3585,M,40
4120,3586,F,25
4121,3587,M,11
4122,3588,F,36
4123,3588,F,58
4124,3589,M,5
4125,3589,M,35
4126,3590,M,24
4127,3591,F,7
4128,3592,F,34
4129,3593,F,28
4130,3594,F,5
4131,3595,F,30
4132,3596,F,47
4133,3597,M,43
4134,3598,M,60
4135,3599,F,54
4136,3600,M,31
4137,3601,T,37
4138,3602,M,47
4139,3603,M,45
4140,3604,F,19
4141,3605,M,21
4142,3605,F,32
4143,3606,M,22
4144,3607,F,50
4145,3608,M,11
4146,3609,F,26
4147,3609,M,35
4148,3610,F,39
4149,3611,F,49
4150,3612,F,36
4151,3613,M,41
4152,3613,F,35
4153,3614,F,35
4154,3615,F,30
4155,3616,M,28
4156,3617,M,29
4157,3618,F,40
4158,3619,F,12
4159,3620,M,40
4160,3620,F,46
4161,3621,F,22
4162,3622,F,44
4163,3623,F,32
4164,3624,F,19
4165,3625,F,36
4166,3625,M,30
4167,3626,M,35
4168,3627,F,24
4169,3628,M,55
4170,3628,M,20
4171,3629,T,50
4172,3630,F,28
4173,3631,M,38
4174,3632,M,14
4175,3632,M,32
4176,3633,M,25
4177,3634,M,61
4178,3635,M,51
4179,3636,F,30
4180,3637,M,19
4181,3638,M,45
4182,3638,M,39
4183,3639,F,44
4184,3640,M,42
4185,3641,F,37
4186,3642,M,54
4187,3643,F,26
4188,3644,F,27
4189,3645,M,33
4190,3646,F,19
4191,3647,F,14
4192,3648,F,42
4193,3649,M,41
4194,3650,F,32
4195,3650,F,49
4196,3651,M,32
4197,3652,F,18
4198,3653,F,52
4199,3654,M,40
4200,3654,F,53
4201,3655,M,42
4202,3656,M,63
4203,3657,M,38
4204,3657,M,46
4205,3658,M,56
4206,3658,M,42
4207,3659,F,48
4208,3660,F,6
4209,3661,F,40
4210,3661,M,44
4211,3662,F,31
4212,3663,F,50
4213,3664,M,35
4214,3665,M,23
4215,3666,F,25
4216,3667,M,38
4217,3668,M,10
4218,3668,M,41
4219,3669,F,71
4220,3670,M,36
4221,3670,M,21
4222,3671,F,32
4223,3672,M,32
4224,3673,M,19
4225,3673,F,33
4226,3674,M,26
4227,3675,F,47
4228,3676,M,40
4229,3676,F,29
4230,3677,F,30
4231,3677,M,38
4232,3678,F,19
4233,3678,F,20
4234,3679,M,5
4235,3680,M,26
4236,3680,F,25
4237,3681,M,42
4238,3681,T,40
4239,3682,F,42
4240,3683,F,32
4241,3684,M,43
4242,3684,M,38
4243,3685,M,33
4244,3686,M,50
4245,3687,M,46
4246,3688,F,39
4247,3689,M,51
4248,3690,M,49
4249,3691,M,37
4250,3692,M,38
4251,3693,F,37
4252,3693,F,34
4253,3694,F,56
4254,3695,F,23
4255,3696,F,28
4256,3697,F,26
4257,3698,M,27
4258,3699,M,73
4259,3700,M,34
4260,3701,F,25
4261,3701,F,28
4262,3702,F,36
4263,3703,F,40
4264,3704,M,42
4265,3705,M,53
4266,3705,M,32
4267,3706,M,41
4268,3707,M,18
4269,3707,F,43
4270,3708,F,16
4271,3709,F,9
4272,3710,F,54
4273,3711,F,23
4274,3712,F,58
4275,3713,F,39
4276,3714,M,35
4277,3715,M,25
4278,3716,M,47
4279,3717,F,60
4280,3718,F,25
4281,3719,F,41
4282,3720,F,58
4283,3721,F,26
4284,3722,F,48
4285,3723,M,5
4286,3724,F,18
4287,3725,F,14
4288,3726,F,25
4289,3727,T,35
4290,3728,M,33
4291,3729,M,23
4292,3730,M,38
4293,3731,F,36
4294,3732,F,12
4295,3733,M,27
4296,3734,F,30
4297,3735,M,38
4298,3736,F,32
4299,3737,M,49
4300,3738,F,16
4301,3739,M,36
4302,3739,T,30
4303,3740,F,16
4304,3741,M,40
4305,3742,F,51
4306,3743,F,33
4307,3743,M,42
4308,3744,M,46
4309,3745,F,60
4310,3745,F,39
4311,3746,M,31
4312,3747,T,20
4313,3748,M,35
4314,3749,M,27
4315,3750,F,47
4316,3751,M,29
4317,3752,F,22
4318,3753,F,43
4319,3754,F,20
4320,3755,M,29
4321,3756,F,34
4322,3757,M,31
4323,3758,M,68
4324,3759,M,13
4325,3760,F,42
4326,3761,F,10
4327,3761,M,54
4328,3762,F,44
4329,3763,F,42
4330,3764,M,11
4331,3764,F,16
4332,3765,M,46
4333,3766,M,36
4334,3767,M,50
4335,3768,M,42
4336,3768,M,24
4337,3769,M,47
4338,3769,M,35
4339,3770,F,59
4340,3770,M,5
4341,3771,M,16
4342,3772,M,33
4343,3773,F,16
4344,3774,F,44
4345,3774,F,30
4346,3775,M,48
4347,3775,M,40
4348,3776,M,46
4349,3777,F,20
4350,3778,F,38
4351,3778,F,35
4352,3779,M,27
4353,3780,M,63
4354,3781,M,61
4355,3782,M,29
4356,3783,F,16
4357,3784,F,23
4358,3784,F,28
4359,3785,M,35
4360,3786,M,14
4361,3787,M,31
4362,3788,F,33
4363,3789,F,60
4364,3790,F,54
4365,3791,F,24
4366,3792,F,11
4367,3793,M,27
4368,3794,M,17
4369,3795,F,38
4370,3796,F,47
4371,3797,F,24
4372,3798,F,37
4373,3799,M,43
4374,3800,F,35
4375,3801,F,33
4376,3802,F,64
4377,3803,M,34
4378,3804,F,27
4379,3805,M,44
4380,3806,M,29
4381,3807,F,31
4382,3807,T,14
4383,3808,F,44
4384,3809,F,52
4385,3809,F,31
4386,3810,M,44
4387,3811,M,16
4388,3812,M,42
4389,3813,F,52
4390,3814,M,48
4391,3815,F,15
4392,3816,F,35
4393,3817,F,48
4394,3818,M,46
4395,3819,M,44
4396,3819,M,37
4397,3820,F,20
4398,3821,F,39
4399,3822,M,23
4400,3823,M,10
4401,3824,M,33
4402,3824,F,42
